Time (h),Avg_Num_EVs,Num_Sim_1,Num_Sim_2,Num_Sim_3,Num_Sim_4,Num_Sim_5,Num_Sim_6,Num_Sim_7,Num_Sim_8,Num_Sim_9,Num_Sim_10,Num_Sim_11,Num_Sim_12,Num_Sim_13,Num_Sim_14,Num_Sim_15,Num_Sim_16,Num_Sim_17,Num_Sim_18,Num_Sim_19,Num_Sim_20,Num_Sim_21,Num_Sim_22,Num_Sim_23,Num_Sim_24,Num_Sim_25,Num_Sim_26,Num_Sim_27,Num_Sim_28,Num_Sim_29,Num_Sim_30
13.41,21.733333333333334,24.0,31.0,14.0,20.0,22.0,29.0,15.0,23.0,25.0,17.0,29.0,30.0,30.0,20.0,20.0,24.0,22.0,26.0,22.0,23.0,16.0,9.0,18.0,24.0,23.0,17.0,23.0,20.0,19.0,17.0
13.42,21.6,24.0,32.0,13.0,20.0,24.0,29.0,14.0,20.0,24.0,17.0,29.0,29.0,32.0,20.0,19.0,24.0,22.0,25.0,23.0,22.0,18.0,8.0,17.0,24.0,23.0,17.0,24.0,19.0,19.0,17.0
13.43,21.833333333333332,23.0,33.0,13.0,20.0,25.0,30.0,12.0,22.0,24.0,16.0,29.0,29.0,33.0,19.0,20.0,23.0,21.0,26.0,22.0,23.0,19.0,10.0,18.0,23.0,22.0,16.0,26.0,19.0,18.0,21.0
13.44,21.5,24.0,33.0,13.0,21.0,24.0,30.0,11.0,23.0,25.0,16.0,29.0,27.0,32.0,19.0,19.0,21.0,20.0,26.0,22.0,24.0,19.0,11.0,19.0,22.0,21.0,14.0,27.0,17.0,17.0,19.0
13.450000000000001,21.333333333333332,26.0,33.0,14.0,20.0,23.0,28.0,12.0,22.0,26.0,15.0,28.0,29.0,33.0,18.0,19.0,20.0,19.0,25.0,22.0,22.0,19.0,11.0,19.0,24.0,19.0,15.0,26.0,18.0,16.0,19.0
13.46,21.366666666666667,26.0,33.0,14.0,21.0,23.0,29.0,13.0,26.0,26.0,14.0,28.0,30.0,33.0,18.0,20.0,19.0,16.0,25.0,23.0,23.0,20.0,11.0,18.0,25.0,16.0,14.0,25.0,16.0,16.0,20.0
13.47,21.6,26.0,32.0,14.0,21.0,23.0,29.0,14.0,26.0,25.0,16.0,29.0,28.0,34.0,20.0,20.0,18.0,15.0,26.0,24.0,23.0,21.0,11.0,17.0,25.0,18.0,15.0,25.0,17.0,15.0,21.0
13.48,21.433333333333334,26.0,32.0,13.0,22.0,23.0,28.0,13.0,26.0,27.0,14.0,29.0,27.0,34.0,20.0,21.0,18.0,15.0,24.0,24.0,23.0,21.0,13.0,18.0,25.0,19.0,13.0,23.0,16.0,14.0,22.0
13.49,21.3,26.0,31.0,13.0,22.0,22.0,27.0,14.0,26.0,27.0,14.0,29.0,26.0,33.0,19.0,22.0,19.0,15.0,23.0,23.0,24.0,23.0,15.0,19.0,21.0,19.0,14.0,22.0,18.0,13.0,20.0
13.5,21.4,25.0,28.0,14.0,22.0,24.0,27.0,14.0,25.0,27.0,14.0,30.0,24.0,32.0,19.0,24.0,19.0,16.0,22.0,24.0,25.0,23.0,17.0,17.0,20.0,20.0,14.0,21.0,21.0,13.0,21.0
13.51,21.4,25.0,26.0,15.0,22.0,23.0,27.0,14.0,24.0,30.0,17.0,30.0,25.0,32.0,18.0,24.0,18.0,16.0,20.0,24.0,26.0,23.0,17.0,17.0,21.0,19.0,14.0,20.0,20.0,13.0,22.0
13.52,21.033333333333335,26.0,26.0,15.0,22.0,21.0,24.0,14.0,25.0,30.0,17.0,30.0,26.0,33.0,19.0,24.0,17.0,16.0,20.0,23.0,26.0,24.0,17.0,15.0,19.0,18.0,11.0,19.0,20.0,13.0,21.0
13.530000000000001,21.433333333333334,26.0,27.0,17.0,21.0,21.0,24.0,15.0,28.0,33.0,17.0,33.0,25.0,33.0,19.0,21.0,18.0,15.0,18.0,24.0,26.0,23.0,17.0,16.0,20.0,18.0,13.0,18.0,20.0,15.0,22.0
13.540000000000001,21.733333333333334,26.0,25.0,19.0,21.0,20.0,25.0,14.0,28.0,31.0,17.0,32.0,24.0,35.0,20.0,21.0,19.0,17.0,18.0,25.0,30.0,23.0,17.0,15.0,22.0,19.0,14.0,18.0,21.0,14.0,22.0
13.55,21.566666666666666,26.0,24.0,19.0,20.0,20.0,23.0,14.0,30.0,32.0,17.0,32.0,23.0,34.0,20.0,20.0,19.0,18.0,16.0,25.0,29.0,22.0,17.0,15.0,22.0,19.0,15.0,19.0,21.0,15.0,21.0
13.56,21.8,26.0,22.0,19.0,21.0,21.0,23.0,14.0,28.0,32.0,19.0,32.0,23.0,36.0,21.0,24.0,19.0,19.0,16.0,26.0,28.0,23.0,18.0,16.0,21.0,19.0,16.0,18.0,19.0,15.0,20.0
13.57,21.466666666666665,26.0,23.0,21.0,21.0,19.0,23.0,15.0,27.0,31.0,19.0,30.0,24.0,35.0,22.0,23.0,19.0,19.0,17.0,27.0,28.0,23.0,18.0,15.0,20.0,16.0,15.0,18.0,18.0,14.0,18.0
13.58,21.3,26.0,23.0,23.0,21.0,17.0,23.0,14.0,26.0,31.0,19.0,30.0,24.0,33.0,23.0,22.0,19.0,17.0,15.0,26.0,30.0,24.0,19.0,17.0,20.0,17.0,15.0,17.0,17.0,15.0,16.0
13.59,21.233333333333334,22.0,23.0,24.0,21.0,17.0,23.0,14.0,26.0,30.0,19.0,30.0,24.0,32.0,24.0,22.0,19.0,16.0,17.0,25.0,29.0,23.0,20.0,17.0,20.0,18.0,16.0,16.0,19.0,15.0,16.0
13.6,20.833333333333332,22.0,23.0,22.0,21.0,18.0,23.0,14.0,24.0,27.0,19.0,29.0,21.0,29.0,24.0,22.0,19.0,16.0,17.0,26.0,28.0,23.0,21.0,17.0,18.0,18.0,17.0,16.0,19.0,14.0,18.0
13.61,20.9,22.0,22.0,22.0,21.0,18.0,21.0,18.0,24.0,28.0,19.0,29.0,21.0,27.0,23.0,20.0,19.0,17.0,19.0,25.0,30.0,26.0,21.0,18.0,17.0,18.0,16.0,15.0,19.0,14.0,18.0
13.620000000000001,20.866666666666667,23.0,22.0,22.0,20.0,18.0,22.0,17.0,23.0,26.0,19.0,26.0,23.0,28.0,23.0,20.0,20.0,18.0,18.0,26.0,32.0,24.0,19.0,19.0,17.0,18.0,16.0,15.0,18.0,15.0,19.0
13.63,21.0,23.0,21.0,21.0,20.0,17.0,24.0,18.0,22.0,25.0,17.0,26.0,23.0,28.0,24.0,20.0,20.0,18.0,20.0,26.0,33.0,26.0,19.0,17.0,16.0,17.0,18.0,16.0,19.0,14.0,22.0
13.64,20.866666666666667,23.0,21.0,22.0,21.0,16.0,23.0,19.0,22.0,23.0,18.0,26.0,23.0,27.0,27.0,22.0,18.0,17.0,18.0,27.0,31.0,25.0,19.0,17.0,15.0,17.0,19.0,15.0,18.0,15.0,22.0
13.65,21.233333333333334,21.0,19.0,23.0,22.0,18.0,24.0,20.0,22.0,24.0,18.0,27.0,22.0,29.0,27.0,19.0,19.0,18.0,17.0,28.0,33.0,26.0,20.0,17.0,16.0,16.0,20.0,16.0,20.0,15.0,21.0
13.66,20.666666666666668,20.0,17.0,24.0,19.0,20.0,22.0,19.0,22.0,23.0,18.0,27.0,21.0,31.0,28.0,18.0,18.0,17.0,17.0,27.0,31.0,26.0,20.0,17.0,16.0,15.0,19.0,16.0,20.0,12.0,20.0
13.67,20.433333333333334,20.0,17.0,26.0,18.0,20.0,22.0,19.0,20.0,25.0,17.0,23.0,21.0,32.0,29.0,18.0,18.0,19.0,17.0,27.0,30.0,24.0,20.0,17.0,16.0,14.0,20.0,13.0,19.0,13.0,19.0
13.68,20.5,18.0,15.0,26.0,17.0,20.0,25.0,18.0,20.0,26.0,17.0,24.0,19.0,32.0,28.0,18.0,21.0,21.0,18.0,28.0,30.0,24.0,20.0,17.0,15.0,13.0,21.0,13.0,18.0,13.0,20.0
13.69,20.7,20.0,16.0,25.0,18.0,19.0,23.0,17.0,21.0,24.0,17.0,25.0,19.0,32.0,29.0,18.0,20.0,22.0,18.0,29.0,29.0,25.0,22.0,18.0,14.0,14.0,19.0,15.0,18.0,14.0,21.0
13.700000000000001,20.7,20.0,16.0,25.0,18.0,21.0,22.0,17.0,22.0,25.0,15.0,24.0,19.0,30.0,30.0,19.0,21.0,24.0,18.0,29.0,29.0,23.0,23.0,18.0,16.0,13.0,19.0,14.0,17.0,13.0,21.0
13.71,20.7,19.0,15.0,26.0,17.0,22.0,21.0,17.0,23.0,26.0,17.0,24.0,20.0,31.0,29.0,19.0,22.0,22.0,21.0,28.0,28.0,23.0,23.0,17.0,15.0,12.0,18.0,15.0,17.0,13.0,21.0
13.72,20.133333333333333,18.0,16.0,25.0,17.0,24.0,22.0,16.0,24.0,24.0,16.0,22.0,19.0,32.0,29.0,18.0,21.0,21.0,19.0,25.0,27.0,21.0,23.0,17.0,16.0,12.0,17.0,14.0,15.0,13.0,21.0
13.73,20.1,18.0,15.0,25.0,18.0,25.0,22.0,14.0,25.0,22.0,16.0,21.0,18.0,32.0,30.0,17.0,21.0,22.0,18.0,26.0,26.0,20.0,22.0,17.0,15.0,13.0,19.0,14.0,16.0,14.0,22.0
13.74,20.0,19.0,16.0,26.0,19.0,27.0,20.0,13.0,22.0,22.0,17.0,21.0,17.0,32.0,28.0,19.0,23.0,20.0,20.0,23.0,25.0,20.0,23.0,17.0,13.0,13.0,17.0,14.0,17.0,14.0,23.0
13.75,19.9,20.0,16.0,26.0,20.0,26.0,19.0,14.0,23.0,22.0,17.0,18.0,17.0,33.0,27.0,20.0,22.0,21.0,20.0,20.0,25.0,20.0,24.0,17.0,12.0,12.0,17.0,14.0,18.0,14.0,23.0
13.76,19.466666666666665,20.0,16.0,25.0,17.0,25.0,19.0,14.0,21.0,22.0,17.0,17.0,17.0,30.0,25.0,19.0,22.0,22.0,20.0,19.0,23.0,19.0,24.0,19.0,12.0,13.0,17.0,14.0,18.0,14.0,24.0
13.77,19.4,19.0,16.0,25.0,17.0,23.0,20.0,14.0,22.0,23.0,17.0,17.0,17.0,30.0,24.0,20.0,23.0,20.0,20.0,21.0,23.0,17.0,25.0,17.0,12.0,13.0,18.0,12.0,20.0,14.0,23.0
13.780000000000001,19.533333333333335,19.0,18.0,25.0,18.0,22.0,20.0,14.0,22.0,23.0,18.0,18.0,18.0,29.0,24.0,21.0,21.0,19.0,21.0,21.0,22.0,16.0,27.0,18.0,11.0,13.0,17.0,12.0,22.0,15.0,22.0
13.790000000000001,19.466666666666665,18.0,18.0,25.0,18.0,23.0,20.0,13.0,22.0,23.0,17.0,18.0,17.0,26.0,25.0,18.0,21.0,17.0,19.0,26.0,21.0,16.0,28.0,20.0,11.0,14.0,17.0,12.0,23.0,16.0,22.0
13.8,19.466666666666665,18.0,17.0,24.0,18.0,23.0,21.0,11.0,22.0,23.0,16.0,20.0,16.0,23.0,25.0,18.0,20.0,18.0,19.0,27.0,21.0,17.0,27.0,20.0,14.0,14.0,19.0,12.0,24.0,16.0,21.0
13.81,19.4,16.0,18.0,25.0,17.0,22.0,21.0,11.0,22.0,21.0,15.0,20.0,16.0,23.0,25.0,18.0,21.0,19.0,18.0,28.0,21.0,16.0,27.0,21.0,14.0,13.0,19.0,12.0,25.0,17.0,21.0
13.82,19.4,15.0,18.0,24.0,18.0,23.0,19.0,11.0,23.0,22.0,14.0,20.0,19.0,24.0,25.0,17.0,22.0,18.0,18.0,28.0,21.0,15.0,26.0,20.0,14.0,13.0,19.0,15.0,24.0,16.0,21.0
13.83,19.266666666666666,14.0,18.0,25.0,18.0,23.0,17.0,12.0,26.0,22.0,13.0,20.0,20.0,23.0,26.0,17.0,21.0,17.0,18.0,29.0,19.0,15.0,25.0,20.0,17.0,10.0,19.0,15.0,23.0,15.0,21.0
13.84,19.233333333333334,14.0,19.0,24.0,18.0,22.0,18.0,12.0,25.0,23.0,11.0,18.0,22.0,22.0,25.0,15.0,20.0,20.0,20.0,27.0,17.0,15.0,26.0,22.0,17.0,12.0,20.0,16.0,22.0,16.0,19.0
13.85,19.5,14.0,17.0,25.0,20.0,23.0,19.0,12.0,25.0,23.0,12.0,18.0,22.0,21.0,23.0,16.0,20.0,18.0,20.0,27.0,19.0,16.0,26.0,23.0,17.0,12.0,19.0,16.0,24.0,18.0,20.0
13.86,19.466666666666665,14.0,17.0,26.0,21.0,24.0,20.0,11.0,25.0,22.0,15.0,18.0,22.0,22.0,20.0,14.0,20.0,17.0,20.0,28.0,18.0,17.0,27.0,21.0,17.0,12.0,19.0,16.0,22.0,18.0,21.0
13.870000000000001,19.133333333333333,15.0,15.0,25.0,21.0,23.0,17.0,11.0,27.0,21.0,14.0,17.0,22.0,21.0,19.0,13.0,20.0,16.0,23.0,28.0,18.0,15.0,27.0,22.0,16.0,13.0,19.0,16.0,22.0,17.0,21.0
13.88,18.833333333333332,15.0,13.0,25.0,21.0,24.0,16.0,10.0,25.0,19.0,14.0,17.0,20.0,19.0,19.0,13.0,18.0,18.0,23.0,28.0,20.0,14.0,26.0,22.0,17.0,15.0,18.0,16.0,22.0,18.0,20.0
13.89,18.9,15.0,13.0,23.0,20.0,23.0,17.0,12.0,25.0,18.0,14.0,18.0,20.0,20.0,21.0,12.0,16.0,20.0,25.0,28.0,20.0,14.0,25.0,22.0,17.0,14.0,19.0,16.0,23.0,17.0,20.0
13.9,18.966666666666665,16.0,14.0,22.0,19.0,25.0,18.0,13.0,24.0,18.0,15.0,18.0,20.0,20.0,21.0,12.0,17.0,20.0,26.0,28.0,19.0,15.0,24.0,22.0,16.0,13.0,18.0,16.0,23.0,17.0,20.0
13.91,18.733333333333334,15.0,15.0,24.0,18.0,24.0,17.0,15.0,22.0,18.0,16.0,19.0,19.0,21.0,21.0,12.0,18.0,17.0,25.0,26.0,19.0,15.0,22.0,23.0,16.0,13.0,16.0,15.0,21.0,18.0,22.0
13.92,18.833333333333332,16.0,17.0,24.0,17.0,22.0,17.0,15.0,20.0,16.0,13.0,19.0,19.0,22.0,21.0,12.0,19.0,17.0,25.0,27.0,22.0,16.0,23.0,24.0,15.0,16.0,17.0,14.0,20.0,19.0,21.0
13.93,18.8,17.0,17.0,23.0,17.0,22.0,18.0,15.0,20.0,14.0,13.0,18.0,19.0,22.0,19.0,11.0,20.0,17.0,25.0,27.0,22.0,15.0,23.0,23.0,16.0,18.0,17.0,15.0,20.0,20.0,21.0
13.94,18.633333333333333,15.0,17.0,24.0,17.0,23.0,18.0,16.0,20.0,14.0,14.0,18.0,20.0,21.0,18.0,11.0,20.0,19.0,24.0,26.0,20.0,15.0,23.0,24.0,14.0,18.0,18.0,15.0,19.0,20.0,18.0
13.950000000000001,18.666666666666668,16.0,18.0,24.0,15.0,23.0,18.0,14.0,19.0,15.0,14.0,19.0,22.0,22.0,20.0,12.0,20.0,19.0,24.0,27.0,19.0,16.0,22.0,23.0,14.0,18.0,16.0,16.0,19.0,20.0,16.0
13.96,18.633333333333333,16.0,17.0,25.0,15.0,24.0,17.0,15.0,19.0,15.0,14.0,19.0,23.0,23.0,20.0,12.0,21.0,19.0,22.0,24.0,20.0,15.0,21.0,26.0,14.0,17.0,16.0,16.0,19.0,20.0,15.0
13.97,18.8,16.0,15.0,24.0,16.0,22.0,17.0,16.0,18.0,13.0,16.0,18.0,27.0,21.0,21.0,13.0,22.0,17.0,25.0,22.0,21.0,15.0,22.0,24.0,15.0,17.0,16.0,18.0,21.0,21.0,15.0
13.98,18.4,14.0,14.0,22.0,15.0,21.0,17.0,15.0,17.0,15.0,16.0,17.0,29.0,21.0,21.0,11.0,22.0,17.0,24.0,21.0,20.0,16.0,20.0,24.0,15.0,18.0,16.0,18.0,22.0,20.0,14.0
13.99,18.333333333333332,14.0,16.0,21.0,14.0,21.0,18.0,15.0,16.0,17.0,17.0,16.0,26.0,22.0,21.0,10.0,22.0,17.0,25.0,23.0,20.0,14.0,20.0,26.0,14.0,19.0,14.0,18.0,21.0,19.0,14.0
14.0,18.1,13.0,16.0,19.0,13.0,21.0,17.0,17.0,16.0,18.0,17.0,16.0,25.0,22.0,17.0,10.0,21.0,17.0,23.0,22.0,20.0,14.0,20.0,25.0,13.0,21.0,17.0,19.0,20.0,20.0,14.0
14.01,18.166666666666668,13.0,18.0,20.0,13.0,19.0,17.0,17.0,16.0,19.0,18.0,17.0,25.0,22.0,17.0,12.0,21.0,17.0,24.0,23.0,19.0,14.0,19.0,24.0,13.0,21.0,17.0,19.0,19.0,19.0,13.0
14.02,18.3,12.0,18.0,20.0,13.0,20.0,17.0,19.0,17.0,18.0,19.0,19.0,26.0,22.0,17.0,14.0,23.0,16.0,22.0,21.0,17.0,14.0,19.0,26.0,13.0,20.0,16.0,20.0,20.0,19.0,12.0
14.030000000000001,18.266666666666666,12.0,19.0,21.0,13.0,20.0,16.0,19.0,19.0,17.0,18.0,20.0,26.0,22.0,17.0,15.0,22.0,16.0,23.0,21.0,17.0,14.0,19.0,23.0,12.0,20.0,15.0,20.0,19.0,20.0,13.0
14.040000000000001,18.1,13.0,19.0,19.0,13.0,19.0,16.0,19.0,17.0,17.0,17.0,20.0,26.0,23.0,17.0,16.0,18.0,17.0,24.0,22.0,17.0,15.0,17.0,25.0,14.0,20.0,15.0,20.0,19.0,18.0,11.0
14.05,17.933333333333334,12.0,16.0,18.0,13.0,20.0,16.0,18.0,20.0,17.0,17.0,20.0,26.0,24.0,16.0,16.0,18.0,18.0,25.0,21.0,17.0,13.0,20.0,22.0,14.0,19.0,16.0,20.0,19.0,18.0,9.0
14.06,17.7,11.0,16.0,17.0,14.0,21.0,16.0,19.0,19.0,15.0,17.0,19.0,25.0,23.0,16.0,18.0,17.0,17.0,26.0,20.0,18.0,11.0,21.0,21.0,14.0,19.0,14.0,19.0,22.0,17.0,9.0
14.07,17.933333333333334,11.0,16.0,16.0,15.0,21.0,17.0,20.0,19.0,14.0,16.0,19.0,26.0,22.0,18.0,20.0,16.0,18.0,26.0,20.0,19.0,11.0,22.0,21.0,14.0,18.0,15.0,19.0,22.0,18.0,9.0
14.08,18.0,12.0,15.0,15.0,15.0,21.0,17.0,21.0,21.0,15.0,18.0,19.0,26.0,20.0,19.0,19.0,16.0,19.0,26.0,21.0,19.0,11.0,23.0,22.0,14.0,17.0,15.0,19.0,22.0,15.0,8.0
14.09,17.766666666666666,12.0,14.0,15.0,14.0,21.0,19.0,22.0,22.0,15.0,18.0,20.0,26.0,20.0,17.0,19.0,17.0,19.0,24.0,19.0,18.0,11.0,24.0,22.0,14.0,16.0,13.0,18.0,22.0,14.0,8.0
14.1,17.7,12.0,14.0,14.0,14.0,20.0,22.0,22.0,22.0,14.0,18.0,20.0,25.0,17.0,18.0,19.0,16.0,19.0,26.0,16.0,19.0,12.0,24.0,24.0,13.0,17.0,13.0,17.0,22.0,13.0,9.0
14.11,17.466666666666665,10.0,14.0,14.0,15.0,20.0,21.0,22.0,22.0,13.0,17.0,21.0,26.0,18.0,17.0,19.0,16.0,20.0,26.0,15.0,20.0,11.0,24.0,22.0,13.0,17.0,14.0,15.0,21.0,14.0,7.0
14.120000000000001,17.133333333333333,11.0,13.0,15.0,14.0,19.0,22.0,20.0,21.0,14.0,15.0,18.0,25.0,18.0,17.0,19.0,16.0,20.0,25.0,15.0,19.0,12.0,24.0,22.0,14.0,17.0,14.0,15.0,19.0,14.0,7.0
14.13,17.566666666666666,12.0,14.0,17.0,15.0,19.0,20.0,19.0,20.0,16.0,15.0,22.0,24.0,18.0,16.0,20.0,15.0,18.0,25.0,19.0,20.0,13.0,24.0,23.0,15.0,16.0,14.0,18.0,19.0,14.0,7.0
14.14,17.533333333333335,12.0,14.0,19.0,15.0,20.0,21.0,23.0,19.0,15.0,15.0,25.0,23.0,16.0,15.0,20.0,15.0,18.0,24.0,18.0,21.0,15.0,24.0,22.0,14.0,15.0,14.0,16.0,18.0,13.0,7.0
14.15,17.666666666666668,11.0,15.0,20.0,15.0,20.0,20.0,23.0,19.0,15.0,15.0,25.0,24.0,15.0,15.0,19.0,15.0,19.0,24.0,18.0,23.0,15.0,24.0,23.0,15.0,15.0,14.0,17.0,18.0,11.0,8.0
14.16,17.733333333333334,11.0,15.0,22.0,15.0,19.0,19.0,24.0,19.0,15.0,18.0,24.0,25.0,15.0,15.0,17.0,16.0,19.0,24.0,19.0,21.0,16.0,22.0,25.0,15.0,14.0,13.0,17.0,18.0,11.0,9.0
14.17,17.433333333333334,12.0,14.0,22.0,12.0,19.0,20.0,25.0,18.0,14.0,18.0,24.0,24.0,16.0,13.0,17.0,17.0,19.0,22.0,18.0,20.0,17.0,20.0,25.0,16.0,14.0,11.0,18.0,18.0,11.0,9.0
14.18,17.2,11.0,10.0,22.0,11.0,20.0,19.0,26.0,18.0,16.0,19.0,23.0,24.0,15.0,13.0,16.0,17.0,17.0,22.0,19.0,21.0,16.0,20.0,23.0,17.0,16.0,9.0,20.0,15.0,12.0,9.0
14.19,17.4,11.0,10.0,21.0,10.0,20.0,19.0,29.0,18.0,17.0,19.0,23.0,24.0,15.0,11.0,16.0,16.0,18.0,23.0,20.0,21.0,17.0,21.0,23.0,15.0,17.0,10.0,20.0,15.0,14.0,9.0
14.200000000000001,17.766666666666666,11.0,11.0,22.0,11.0,20.0,18.0,30.0,15.0,17.0,19.0,24.0,26.0,16.0,12.0,16.0,19.0,19.0,23.0,19.0,21.0,19.0,22.0,22.0,14.0,18.0,11.0,20.0,14.0,15.0,9.0
14.21,17.666666666666668,11.0,12.0,22.0,13.0,18.0,19.0,30.0,15.0,18.0,18.0,22.0,24.0,15.0,13.0,16.0,19.0,19.0,21.0,20.0,19.0,19.0,22.0,22.0,15.0,19.0,11.0,22.0,12.0,15.0,9.0
14.22,17.333333333333332,12.0,12.0,22.0,13.0,18.0,19.0,28.0,16.0,18.0,18.0,21.0,24.0,14.0,13.0,15.0,18.0,18.0,20.0,20.0,19.0,18.0,20.0,22.0,14.0,19.0,12.0,21.0,12.0,15.0,9.0
14.23,17.133333333333333,11.0,12.0,22.0,12.0,19.0,19.0,27.0,17.0,18.0,18.0,23.0,23.0,13.0,13.0,15.0,18.0,17.0,20.0,19.0,19.0,17.0,19.0,21.0,13.0,19.0,14.0,21.0,11.0,15.0,9.0
14.24,17.3,12.0,12.0,23.0,12.0,20.0,19.0,27.0,18.0,18.0,18.0,24.0,23.0,13.0,14.0,14.0,17.0,17.0,19.0,20.0,19.0,18.0,18.0,21.0,14.0,19.0,15.0,21.0,11.0,14.0,9.0
14.25,17.333333333333332,12.0,12.0,23.0,11.0,20.0,17.0,27.0,19.0,18.0,17.0,24.0,23.0,14.0,14.0,12.0,17.0,17.0,18.0,23.0,19.0,19.0,19.0,21.0,14.0,18.0,17.0,20.0,11.0,15.0,9.0
14.26,17.166666666666668,12.0,12.0,22.0,11.0,19.0,17.0,24.0,20.0,19.0,18.0,26.0,25.0,13.0,13.0,11.0,15.0,13.0,18.0,23.0,19.0,18.0,18.0,21.0,14.0,18.0,18.0,19.0,12.0,18.0,9.0
14.27,16.666666666666668,12.0,12.0,21.0,12.0,19.0,19.0,23.0,20.0,18.0,19.0,23.0,23.0,13.0,12.0,9.0,15.0,13.0,18.0,21.0,18.0,18.0,17.0,20.0,15.0,18.0,19.0,18.0,11.0,16.0,8.0
14.280000000000001,16.466666666666665,12.0,12.0,20.0,14.0,19.0,19.0,25.0,18.0,18.0,17.0,24.0,22.0,12.0,11.0,9.0,15.0,12.0,17.0,21.0,17.0,19.0,17.0,19.0,15.0,18.0,20.0,18.0,10.0,16.0,8.0
14.290000000000001,16.4,12.0,12.0,21.0,17.0,17.0,18.0,26.0,18.0,18.0,16.0,24.0,22.0,11.0,11.0,10.0,15.0,13.0,16.0,21.0,17.0,18.0,17.0,18.0,15.0,17.0,20.0,17.0,10.0,18.0,7.0
14.3,16.6,13.0,11.0,24.0,16.0,19.0,19.0,26.0,18.0,19.0,17.0,24.0,23.0,11.0,11.0,10.0,15.0,14.0,16.0,21.0,17.0,19.0,15.0,17.0,13.0,18.0,19.0,16.0,11.0,19.0,7.0
14.31,16.633333333333333,15.0,10.0,24.0,16.0,19.0,18.0,27.0,19.0,21.0,17.0,23.0,21.0,9.0,11.0,9.0,15.0,15.0,16.0,21.0,15.0,19.0,15.0,18.0,14.0,19.0,19.0,15.0,13.0,19.0,7.0
14.32,16.7,16.0,10.0,24.0,17.0,19.0,19.0,28.0,20.0,22.0,17.0,23.0,21.0,8.0,13.0,9.0,15.0,13.0,14.0,18.0,16.0,21.0,17.0,15.0,14.0,18.0,20.0,15.0,12.0,19.0,8.0
14.33,16.933333333333334,18.0,10.0,26.0,17.0,18.0,19.0,26.0,19.0,22.0,18.0,24.0,22.0,8.0,13.0,9.0,15.0,14.0,11.0,20.0,17.0,21.0,17.0,17.0,16.0,20.0,20.0,14.0,11.0,18.0,8.0
14.34,16.733333333333334,16.0,10.0,24.0,17.0,20.0,18.0,26.0,21.0,23.0,16.0,26.0,23.0,8.0,11.0,8.0,15.0,13.0,12.0,21.0,17.0,20.0,16.0,17.0,16.0,19.0,19.0,12.0,11.0,19.0,8.0
14.35,16.733333333333334,16.0,10.0,24.0,18.0,20.0,18.0,25.0,21.0,24.0,16.0,26.0,23.0,8.0,11.0,8.0,13.0,15.0,15.0,21.0,17.0,19.0,15.0,16.0,16.0,18.0,21.0,9.0,12.0,19.0,8.0
14.36,16.766666666666666,16.0,9.0,25.0,20.0,19.0,19.0,24.0,20.0,24.0,16.0,25.0,25.0,7.0,11.0,8.0,13.0,13.0,15.0,21.0,16.0,19.0,15.0,15.0,15.0,18.0,21.0,10.0,14.0,19.0,11.0
14.370000000000001,16.8,17.0,10.0,25.0,19.0,19.0,19.0,25.0,18.0,22.0,18.0,24.0,25.0,6.0,12.0,6.0,13.0,12.0,15.0,21.0,16.0,19.0,15.0,16.0,17.0,17.0,22.0,12.0,12.0,20.0,12.0
14.38,16.966666666666665,17.0,9.0,27.0,19.0,19.0,18.0,24.0,18.0,21.0,18.0,24.0,29.0,7.0,10.0,6.0,17.0,11.0,15.0,22.0,16.0,19.0,15.0,16.0,16.0,17.0,22.0,12.0,13.0,20.0,12.0
14.39,17.066666666666666,20.0,10.0,26.0,20.0,18.0,16.0,25.0,17.0,20.0,18.0,24.0,29.0,7.0,9.0,7.0,17.0,13.0,15.0,24.0,15.0,19.0,15.0,16.0,16.0,17.0,21.0,13.0,13.0,19.0,13.0
14.4,16.866666666666667,20.0,11.0,26.0,17.0,19.0,16.0,25.0,17.0,21.0,18.0,24.0,27.0,7.0,9.0,6.0,17.0,12.0,16.0,26.0,14.0,19.0,17.0,15.0,16.0,17.0,20.0,12.0,13.0,17.0,12.0
14.41,16.966666666666665,22.0,11.0,25.0,18.0,20.0,15.0,25.0,17.0,20.0,18.0,22.0,27.0,6.0,9.0,9.0,18.0,14.0,17.0,28.0,13.0,19.0,17.0,14.0,15.0,18.0,19.0,12.0,12.0,18.0,11.0
14.42,16.933333333333334,23.0,10.0,24.0,19.0,19.0,17.0,25.0,17.0,19.0,18.0,21.0,27.0,6.0,9.0,10.0,16.0,14.0,17.0,28.0,11.0,19.0,20.0,14.0,17.0,17.0,19.0,12.0,13.0,16.0,11.0
14.43,16.6,23.0,9.0,22.0,19.0,19.0,16.0,26.0,17.0,19.0,18.0,20.0,27.0,7.0,9.0,11.0,16.0,14.0,17.0,28.0,11.0,19.0,19.0,13.0,16.0,16.0,17.0,13.0,11.0,16.0,10.0
14.44,16.366666666666667,24.0,9.0,20.0,18.0,20.0,14.0,26.0,18.0,18.0,19.0,20.0,26.0,6.0,9.0,11.0,15.0,15.0,17.0,27.0,12.0,19.0,20.0,15.0,15.0,15.0,16.0,9.0,11.0,16.0,11.0
